ambito,cod_ambito,cod_ine_ambito,nombre_ambito,cod_sexo,nombre_sexo,cod_gedad,nombre_gedad,fecha_defuncion,defunciones_observadas,defunciones_observadas_lim_inf,defunciones_observadas_lim_sup,defunciones_esperadas,defunciones_esperadas_q01,defunciones_esperadas_q99
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-16,6,6,6,6,2,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-17,12,12,12,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-18,5,5,5,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-19,4,4,4,6,2.38,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-20,5,5,5,6,2.38,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-21,7,7,7,6,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-22,7,7,7,6,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-23,7,7,7,6,0.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-24,5,5,5,6,1.38,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-25,5,5,5,6,1.38,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-26,8,8,8,6,1.38,10.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-27,6,6,6,6,1.38,10.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-28,7,7,7,6,2,10.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-29,7,7,7,6,1.69,10.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-30,7,7,7,6,1,10
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-01-31,7,7,7,6,1,10
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-01,5,5,5,6,1,10
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-02,6,6,6,6,1,10
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-03,7,7,7,6,1,10.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-04,4,4,4,6,1,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-05,9,9,9,6,1,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-06,8,8,8,6,1.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-07,3,3,3,6,1.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-08,7,7,7,6,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-09,6,6,6,6,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-10,7,7,7,6,1.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-11,5,5,5,6,1.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-12,7,7,7,6,1.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-13,9,9,9,6,1.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-14,6,6,6,6,1.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-15,8,8,8,6,2,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-16,7,7,7,6,1.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-17,7,7,7,6,1.69,12.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-18,6,6,6,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-19,2,2,2,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-20,6,6,6,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-21,2,2,2,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-22,6,6,6,6,1.69,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-23,6,6,6,6,2,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-24,13,13,13,6,2,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-25,3,3,3,6,2,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-26,8,8,8,6,2,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-27,6,6,6,6,2,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-28,6,6,6,6,2,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-02-29,5,5,5,6,2,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-01,4,4,4,6,1.38,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-02,5,5,5,6,1.38,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-03,4,4,4,6,0.69,14
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-04,5,5,5,5.5,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-05,3,3,3,5.5,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-06,8,8,8,6,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-07,5,5,5,6,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-08,5,5,5,5.5,1.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-09,3,3,3,5.5,1.69,10.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-10,4,4,4,6,1.69,10.93
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-11,4,4,4,6,1.69,10.93
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-12,0,0,0,6,1,10.93
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-13,3,3,3,6,1,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-14,4,4,4,6,1,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-15,3,3,3,6,1,11.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-16,7,7,7,5,1,12.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-17,4,4,4,5,1,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-18,2,2,2,5,0.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-19,6,6,6,5,0.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-20,7,7,7,5,0.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-21,4,4,4,5,0.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-22,2,2,2,5,0.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-23,5,5,5,6,0.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-24,2,2,2.07512909405877,6,0.69,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-25,3,3,3.16606335419252,5.5,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-26,5,5,5.10724581431086,5,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-27,8,8,8.07118467159481,5.5,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-28,5,5,5.10315059916166,6,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-29,7,7,7.15201604572938,6,1,12
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-30,5,5,5.15320317900864,5,0.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-03-31,8,8,8.11414841233116,6,0.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-01,5,5,5.17835902263846,5.5,0.69,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-02,7,7,7.13643518206162,6,0,11.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-03,6,6,6.0765738433996,6,0,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-04,4,4,4.17260551023384,6,0,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-05,3,3,3.16930209748092,6,0,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-06,1,1,1.16294059016689,6,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-07,4,4,4.18027570506767,5,0.69,11
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-08,6,6,6.29132082490409,5,0.69,10.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-09,4,4,4.33561437272875,5,1,9.62
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-10,1,1,1.34162561803114,5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-11,6,6,7.47975540114963,5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-12,2,2,3.45294425133578,5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-13,7,6,7.57465967640139,5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-14,6,5,6.63571626650186,5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-15,7,6.28743081543607,7.99662306842978,5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-16,6,5.03481916249176,8.28486415434362,4.5,1,13
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-17,5,3.17842875603426,8.18925491499521,5,1,10.31
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-18,5,2.75682073925381,7.62527461904335,5,1,10
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-19,6,2.30101954417183,9.08595313306951,5,1,10
ccaa,CN,5,Canarias,1,hombres,menos_65,edad < 65,2020-04-20,6,1.36632312775835,10.779711490321,5,1,10.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-03,3,3,3,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-04,7,7,7,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-05,3,3,3,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-06,4,4,4,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-07,6,6,6,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-08,7,7,7,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-09,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-10,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-11,3,3,3,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-12,3,3,3,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-13,3,3,3,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-14,1,1,1,2,0,6.93000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-15,3,3,3,2,0,7.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-16,4,4,4,2,0,7.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-17,2,2,2,2,0,7.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-18,2,2,2,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-19,6,6,6,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-20,5,5,5,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-21,2,2,2,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-22,2,2,2,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-23,3,3,3,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-24,0,0,0,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-25,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-26,4,4,4,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-27,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-28,1,1,1,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-29,4,4,4,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-04-30,2,2,2,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-01,2,2,2,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-02,6,6,6,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-03,3,3,3,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-04,5,5,5,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-05,2,2,2,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-06,1,1,1,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-07,5,5,5,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-08,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-09,2,2,2,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-10,2,2,2,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-11,4,4,4,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-12,5,5,5,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-13,2,2,2,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-14,2,2,2,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-15,0,0,0,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-16,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-17,1,1,1,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-18,2,2,2,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-19,2,2,2,2,0,6.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-20,4,4,4,2,0,7
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-21,6,6,6,2,0,7
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-22,3,3,3,2,0,7
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-23,2,2,2,2,0,7
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-24,2,2,2,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-25,1,1,1,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-26,1,1,1,2,0,5.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-27,3,3,3,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-28,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-29,1,1,1,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-30,3,3,3,1,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-05-31,1,1,1,1,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-01,6,6,6,1,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-02,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-03,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-04,4,4,4,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-05,0,0,0,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-06,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-07,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-08,5,5,5,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-09,4,4,4,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-10,1,1,1,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-11,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-12,4,4,4,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-13,1,1,1,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-14,5,5,5,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-15,0,0,0,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-16,1,1,1,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-17,2,2,2,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-18,5,5,5,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-19,3,3,3,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-20,2,2,2,2,0,6.55000000000001
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-21,5,5,5,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-22,3,3,3,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-23,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-24,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-25,4,4,4,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-26,3,3,3,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-27,3,3,3,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-28,1,1,1,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-29,4,4,4,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-06-30,2,2,2,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-01,2,2,2,2,0,6.62
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-02,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-03,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-04,0,0,0,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-05,2,2,2,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-06,1,1,1,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-07,3,3,3,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-08,2,2,2,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-09,3,3,3,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-10,3,3,3,2,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-11,5,5,5,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-12,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-13,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-14,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-15,0,0,0,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-16,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-17,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-18,5,5,5,2.5,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-19,5,5,5,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-20,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-21,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-22,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-23,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-24,0,0,0,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-25,1,1,1,1.5,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-26,4,4,4,1,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-27,7,7,7,1,0,5
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-28,1,1,1,1,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-29,2,2,2,1.5,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-30,0,0,0,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-07-31,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-01,2,2,2,1.5,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-02,1,1,1,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-03,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-04,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-05,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-06,5,5,5,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-07,0,0,0,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-08,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-09,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-10,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-11,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-12,1,1,1,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-13,1,1,1,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-14,0,0,0,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-15,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-16,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-17,1,1,1,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-18,4,4,4,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-19,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-20,1,1,1,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-21,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-22,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-23,2,2,2,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-24,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-25,5,5,5,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-26,1,1,1,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-27,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-28,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-29,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-30,4,4,4,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-08-31,2,2,2,1,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-01,1,1,1,1,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-02,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-03,2,2,2,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-04,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-05,3,3,3,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-06,4,4,4,2,0,6
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-07,3,3,3,2,0,5.31
ccaa,CN,5,Canarias,6,mujeres,menos_65,edad < 65,2018-09-08,3,3,3,2,0,5.31
